dataset,method,run_id,input_length,generated_tokens,ppl,ttft_sec,tpot_ms,throughput_tok_s,peak_memory_mb,kv_cache_memory_mb
wikitext,adaptive_pyramid_0.3,0,512,8,19.11436997331073,0.023036500002490357,4.561100000241173,145.54928479613662,463.90380859375,2.390625
wikitext,mix_b_top256_split8,0,512,8,17.06352101988455,0.014668399999209214,4.372385714045127,176.69756666329414,449.912109375,12.0
